source,target,length,time,costing
891e037a8c7ffff,891e037aa83ffff,2.292,1856.351,pedestrian
891e0371e37ffff,891e037118bffff,4.667,3507.082,pedestrian
891e036349bffff,891e037857bffff,10.694,8464.75,pedestrian
891e037aecfffff,891e037aecbffff,0.644,656.889,pedestrian
891e036ac0bffff,891e037a8d3ffff,17.515,13347.488,pedestrian
891e037ab23ffff,891e037ac13ffff,7.486,5814.288,pedestrian
891e0362637ffff,891e037ab97ffff,10.938,8309.743,pedestrian
891e0378c93ffff,891e1cb6823ffff,16.076,12218.051,pedestrian
891e0371c73ffff,891e0371c7bffff,0.595,441.577,pedestrian
891e037ac03ffff,891e037aa63ffff,6.259,4968.233,pedestrian
891e036366fffff,891e0363227ffff,3.063,2329.156,pedestrian
891e03616d3ffff,891e0378c6fffff,5.151,3829.88,pedestrian
891e036a503ffff,891e036a50bffff,0.421,311.206,pedestrian
891e036a51bffff,891e036a543ffff,0.859,631.55,pedestrian
891e037ac1bffff,891e037ae2fffff,3.306,2583.63,pedestrian
891e0371a07ffff,891e037ac3bffff,6.307,4837.12,pedestrian
891e03632d3ffff,891e03783abffff,9.621,7312.896,pedestrian
891e03612a7ffff,891e0363227ffff,6.495,5094.624,pedestrian
891e034497bffff,891e037a217ffff,13.773,11002.147,pedestrian
891e037334fffff,891e0371647ffff,4.902,3655.789,pedestrian
891e037ac53ffff,891e037aa8bffff,4.005,3285.999,pedestrian
891e0371eabffff,891e0371e1bffff,1.367,1006.524,pedestrian
891e037aa4fffff,891e0378c4fffff,2.54,2157.412,pedestrian
891e036a513ffff,891e0371cb3ffff,21.301,16024.726,pedestrian
891e0379dd7ffff,891e037a12bffff,10.152,8036.738,pedestrian
891e03635cfffff,891e037aa87ffff,9.751,7484.896,pedestrian
891e036341bffff,891e0371347ffff,7.077,5388.806,pedestrian
891e037a38fffff,891e037a06bffff,1.72,1391.258,pedestrian
891e0360053ffff,891e0378533ffff,16.737,13001.344,pedestrian
891e0378d7bffff,891e037ac13ffff,10.48,8085.775,pedestrian
891e0378cd3ffff,891e0378ecfffff,3.388,2628.531,pedestrian
891e037aa43ffff,891e0378c4bffff,3.477,2726.292,pedestrian
891e0345913ffff,891e037ac0fffff,14.398,11416.47,pedestrian
891e0361367ffff,891e0361473ffff,6.144,4635.514,pedestrian
891e0360397ffff,891e037886fffff,15.875,11961.761,pedestrian
891e0378e53ffff,891e0378503ffff,5.71,4540.054,pedestrian
891e037aaabffff,891e0370297ffff,13.547,10451.697,pedestrian
891e0378c53ffff,891e037ae23ffff,4.914,3934.455,pedestrian
891e0363193ffff,891e03623cbffff,3.531,2709.309,pedestrian
891e037983bffff,891e0379837ffff,2.421,1946.232,pedestrian
891e0378b57ffff,891e0345987ffff,19.858,15919.886,pedestrian
891e0378b4fffff,891e0378b5bffff,0.852,637.092,pedestrian
891e1cb69d3ffff,891e03798afffff,6.919,5265.716,pedestrian
891e0361887ffff,891e0378e9bffff,19.777,15214.293,pedestrian
891e037114bffff,891e0378107ffff,11.649,9027.135,pedestrian
891e03611c3ffff,891e03610a3ffff,1.12,841.219,pedestrian
891e0371aa7ffff,891e0371ad3ffff,2.832,2141.176,pedestrian
891e0378c83ffff,891e037ac13ffff,8.133,6130.817,pedestrian
891e0378143ffff,891e037a9c7ffff,7.996,6377.871,pedestrian
891e037ab97ffff,891e037ab87ffff,0.364,295.607,pedestrian
891e0379e27ffff,891e0379897ffff,3.061,2432.806,pedestrian
891e03798d7ffff,891e037ad3bffff,16.133,12611.497,pedestrian
891e036346bffff,891e037128bffff,11.956,9360.513,pedestrian
891e037a86bffff,891e037ab83ffff,1.446,1151.495,pedestrian
891e0378323ffff,891e037a84bffff,7.04,5564.121,pedestrian
891e037334bffff,891e037816fffff,16.022,12477.188,pedestrian
891e03713afffff,891e0378c8bffff,9.661,7447.825,pedestrian
891e037aa33ffff,891e036112fffff,14.134,10774.705,pedestrian
891e037ae23ffff,891e036166fffff,12.459,9658.511,pedestrian
891e037833bffff,891e036a347ffff,15.342,11551.313,pedestrian
891e037187bffff,891e037ae5bffff,11.642,9088.757,pedestrian
891e037a827ffff,891e037a953ffff,0.54,411.99,pedestrian
891e037ae37ffff,891e037a837ffff,3.242,2547.708,pedestrian
891e03612b3ffff,891e036a347ffff,9.782,7357.459,pedestrian
891e0371b3bffff,891e0371b07ffff,0.425,317.777,pedestrian
891e037851bffff,891e03713abffff,10.091,7789.101,pedestrian
891e03600c7ffff,891e0378c43ffff,15.106,11427.448,pedestrian
891e03632d3ffff,891e0371c6fffff,11.315,8507.668,pedestrian
891e036a39bffff,891e036144fffff,8.387,6295.005,pedestrian
891e036165bffff,891e0378907ffff,3.397,2523.703,pedestrian
891e0378d67ffff,891e0378cd3ffff,4.909,3797.414,pedestrian
891e0344a63ffff,891e03712bbffff,7.978,6897.663,pedestrian
891e036262fffff,891e0362623ffff,0.421,313.461,pedestrian
891e036001bffff,891e036104fffff,9.402,7137.063,pedestrian
891e03798a3ffff,891e0378103ffff,6.535,5230.912,pedestrian
891e0379e67ffff,891e0379abbffff,1.565,1272.655,pedestrian
891e037a8d7ffff,891e037a167ffff,4.605,3718.652,pedestrian
891e03608dbffff,891e03633a3ffff,10.521,7986.622,pedestrian
891e0378a27ffff,891e036a063ffff,5.228,3923.796,pedestrian
891e03630bbffff,891e0363037ffff,1.104,816.855,pedestrian
891e037a8dbffff,891e037aa6bffff,4.331,3545.441,pedestrian
891e036108bffff,891e036042bffff,8.573,6572.817,pedestrian
891e03711a7ffff,891e03633cfffff,14.871,11239.834,pedestrian
891e036105bffff,891e0361223ffff,2.24,1693.884,pedestrian
891e037a957ffff,891e0378c8bffff,4.713,3706.219,pedestrian
891e0370263ffff,891e037aac7ffff,11.469,8974.495,pedestrian
891e037aea3ffff,891e037aa6fffff,5.144,3970.397,pedestrian
891e0371327ffff,891e037aabbffff,7.202,5597.22,pedestrian
891e0378d5bffff,891e037abc3ffff,3.802,2901.118,pedestrian
891e0371283ffff,891e0378993ffff,14.345,11021.326,pedestrian
891e0361643ffff,891e03616b7ffff,2.562,1914.479,pedestrian
891e0379853ffff,891e037984bffff,0.746,599.068,pedestrian
891e0371163ffff,891e037aa6fffff,10.722,8256.512,pedestrian
891e0378407ffff,891e037a207ffff,4.191,3893.934,pedestrian
891e0379963ffff,891e03799a3ffff,1.767,1402.454,pedestrian
891e036056bffff,891e036366fffff,10.647,7942.92,pedestrian
891e036358fffff,891e0363517ffff,0.477,392.278,pedestrian
891e0361643ffff,891e037a917ffff,11.11,8377.527,pedestrian
891e037aad3ffff,891e037aa63ffff,2.458,2031.393,pedestrian
891e0378cd7ffff,891e037a1afffff,7.553,5903.749,pedestrian
891e0379963ffff,891e0378c9bffff,8.819,6774.868,pedestrian
891e0378c83ffff,891e0378dc3ffff,2.198,1731.493,pedestrian
891e036054bffff,891e037aa87ffff,16.074,12039.442,pedestrian
891e037a10bffff,891e0378c17ffff,7.896,6364.125,pedestrian
891e03622dbffff,891e0378c57ffff,12.665,9683.91,pedestrian
891e0371273ffff,891e037a103ffff,2.6,2364.575,pedestrian
891e037aa6bffff,891e037aa0fffff,1.225,966.707,pedestrian
891e037a84fffff,891e037aa0bffff,2.199,1747.101,pedestrian
891e037ab53ffff,891e037ae63ffff,3.667,2915.087,pedestrian
891e037186bffff,891e03712d3ffff,11.196,8695.138,pedestrian
891e03632a3ffff,891e037a917ffff,6.364,4882.984,pedestrian
891e0379e37ffff,891e037812bffff,8.962,6955.236,pedestrian
891e036015bffff,891e03601cfffff,1.253,971.179,pedestrian
891e0378093ffff,891e0378553ffff,1.086,907.567,pedestrian
891e0378037ffff,891e0371303ffff,11.416,8839.926,pedestrian
891e036220bffff,891e0362217ffff,1.407,1030.969,pedestrian
891e037ab9bffff,891e037abd7ffff,0.426,379.162,pedestrian
891e0360567ffff,891e03600b7ffff,1.128,838.977,pedestrian
891e0379c83ffff,891e0378d5bffff,9.159,6975.154,pedestrian
891e0363537ffff,891e037ae9bffff,14.524,11171.633,pedestrian
891e0379c33ffff,891e037aa83ffff,9.7,7627.089,pedestrian
891e0371a03ffff,891e0361203ffff,15.791,11972.163,pedestrian
891e037ae3bffff,891e037aaabffff,2.273,1758.277,pedestrian
891e037abcbffff,891e0371c07ffff,11.312,8551.724,pedestrian
891e0363647ffff,891e0378523ffff,7.877,6384.28,pedestrian
891e037126bffff,891e037ae57ffff,3.787,2882.564,pedestrian
891e036a60bffff,891e0378e9bffff,9.902,7576.474,pedestrian
891e0371487ffff,891e0373353ffff,1.787,1546.937,pedestrian
891e03713a7ffff,891e036364bffff,9.849,7409.883,pedestrian
891e036056fffff,891e037adcfffff,16.563,12398.24,pedestrian
891e0363667ffff,891e037abc3ffff,5.389,4192.291,pedestrian
891e0373377ffff,891e0371013ffff,3.585,2686.618,pedestrian
891e0378d2bffff,891e036327bffff,2.009,1588.113,pedestrian
891e0361897ffff,891e0378187ffff,20.964,16346.989,pedestrian
891e036a613ffff,891e037aa03ffff,11.398,8806.166,pedestrian
891e03630d3ffff,891e0378313ffff,12.088,9451.363,pedestrian
891e037859bffff,891e037ad8bffff,8.132,6432.697,pedestrian
891e036324fffff,891e036320bffff,1.205,934.708,pedestrian
891e0378163ffff,891e03782b7ffff,3.78,3089.457,pedestrian
891e0345937ffff,891e03459abffff,1.037,946.885,pedestrian
891e0378a07ffff,891e03799b3ffff,2.19,1684.247,pedestrian
891e03714a3ffff,891e037334bffff,1.027,812.291,pedestrian
891e037adcbffff,891e037a95bffff,3.423,2609.011,pedestrian
891e037aa13ffff,891e0378513ffff,3.111,2530.265,pedestrian
891e0361e03ffff,891e0361e07ffff,0.492,369.624,pedestrian
891e0360c4bffff,891e0363403ffff,14.935,11222.917,pedestrian
891e036168bffff,891e0378123ffff,8.871,6752.794,pedestrian
891e0371a43ffff,891e037ad6fffff,2.214,1691.394,pedestrian
891e0360087ffff,891e0379a13ffff,26.265,20050.712,pedestrian
891e0378c07ffff,891e037a847ffff,4.647,3602.388,pedestrian
891e037a00fffff,891e037a8d3ffff,6.756,5549.816,pedestrian
891e0378917ffff,891e0378c17ffff,4.352,3366.768,pedestrian
891e036335bffff,891e0361497ffff,0.616,484.769,pedestrian
891e03784dbffff,891e03784abffff,2.088,1879.48,pedestrian
891e0371377ffff,891e037aec7ffff,6.732,5211.002,pedestrian
891e0378d6bffff,891e0378327ffff,7.165,5486.508,pedestrian
891e0371ab7ffff,891e037abc3ffff,6.709,5228.626,pedestrian
891e03782b7ffff,891e03781cfffff,3.355,2542.24,pedestrian
891e03636dbffff,891e037857bffff,7.202,5886.521,pedestrian
891e0371e2fffff,891e0371e33ffff,0.929,689.307,pedestrian
891e03608dbffff,891e0360003ffff,5.926,4548.708,pedestrian
891e037aa17ffff,891e037986fffff,11.531,8895.469,pedestrian
891e0378163ffff,891e037840bffff,6.406,5792.504,pedestrian
891e0378467ffff,891e037aa9bffff,5.676,4711.312,pedestrian
891e0363207ffff,891e037abb7ffff,4.871,3804.042,pedestrian
891e037a9dbffff,891e0378c43ffff,6.459,5053.397,pedestrian
891e037aa83ffff,891e0378523ffff,2.56,2167.414,pedestrian
891e037818bffff,891e0378157ffff,1.162,975.407,pedestrian
891e036133bffff,891e037aaabffff,14.446,11096.545,pedestrian
891e03783c3ffff,891e037a84bffff,8.107,6413.092,pedestrian
891e037aa9bffff,891e037ae2bffff,0.862,683.691,pedestrian
891e037ac67ffff,891e0378e9bffff,8.096,6336.614,pedestrian
891e0371867ffff,891e037182bffff,0.433,353.639,pedestrian
891e0378417ffff,891e0378113ffff,4.903,4207.348,pedestrian
891e037ad4bffff,891e036343bffff,6.343,4911.893,pedestrian
891e0379c9bffff,891e0378c4fffff,7.773,5900.508,pedestrian
891e037ac07ffff,891e037a123ffff,2.725,2174.697,pedestrian
891e0378a4fffff,891e0361657ffff,6.492,4850.395,pedestrian
891e03632d3ffff,891e0363207ffff,1.971,1564.79,pedestrian
891e037ad53ffff,891e037aa47ffff,6.398,4938.346,pedestrian
891e0371847ffff,891e0378c4fffff,11.27,8861.976,pedestrian
891e037187bffff,891e0370223ffff,6.811,5137.549,pedestrian
891e0378e57ffff,891e037aedbffff,8.096,6677.906,pedestrian
891e0360ebbffff,891e0371303ffff,21.75,16430.843,pedestrian
891e1cb6d67ffff,891e1cb6d6fffff,0.581,433.652,pedestrian
891e037164fffff,891e036a22bffff,23.507,18084.099,pedestrian
891e037186bffff,891e03713b3ffff,5.814,4526.167,pedestrian
891e037800fffff,891e037855bffff,2.559,2381.945,pedestrian
891e037a913ffff,891e037a9abffff,1.079,823.017,pedestrian
891e0371e13ffff,891e0378143ffff,13.079,10149.732,pedestrian
891e0363217ffff,891e0363087ffff,4.557,3422.378,pedestrian
891e03600c3ffff,891e0361013ffff,7.661,5907.88,pedestrian
891e0378403ffff,891e0378d5bffff,10.073,8199.057,pedestrian
891e036012fffff,891e037ad6bffff,17.567,13175.521,pedestrian
891e037a84bffff,891e037ae07ffff,1.918,1530.243,pedestrian
891e037aac3ffff,891e037134fffff,5.873,4640.522,pedestrian
891e037142fffff,891e0378dc3ffff,14.676,11106.557,pedestrian
891e037a99bffff,891e037aac7ffff,5.317,4176.134,pedestrian
891e037aecbffff,891e037a8c3ffff,3.408,2766.788,pedestrian
891e03784bbffff,891e0378d7bffff,10.378,8352.218,pedestrian
891e037aac7ffff,891e037aa4fffff,1.531,1277.517,pedestrian
891e037a14fffff,891e037a3b3ffff,0.475,416.265,pedestrian
891e0363667ffff,891e037ae4bffff,10.404,8203.738,pedestrian
891e037118bffff,891e037a337ffff,10.71,8452.194,pedestrian
891e0378923ffff,891e0361637ffff,2.689,2043.312,pedestrian
891e036a68fffff,891e03636c3ffff,12.653,9690.462,pedestrian
891e0371aa7ffff,891e0363447ffff,4.972,3823.949,pedestrian
891e037ad2bffff,891e0378c37ffff,7.25,5629.82,pedestrian
891e0371143ffff,891e037a8d7ffff,5.957,4693.862,pedestrian
891e03634d7ffff,891e03636b7ffff,2.452,1851.078,pedestrian
891e037ae07ffff,891e037a8d3ffff,1.697,1298.395,pedestrian
891e037aa33ffff,891e037a3cfffff,6.915,5543.436,pedestrian
891e0378483ffff,891e0378c23ffff,9.905,8129.727,pedestrian
891e0344a03ffff,891e037a143ffff,7.598,6366.093,pedestrian
891e0378c83ffff,891e037854fffff,5.333,4354.903,pedestrian
891e036309bffff,891e036346fffff,0.623,505.115,pedestrian
891e037a857ffff,891e0378113ffff,6.113,4963.746,pedestrian
891e03799abffff,891e037a1b7ffff,14.715,11503.562,pedestrian
891e0371323ffff,891e0378e57ffff,12.6,9687.479,pedestrian
891e03713a7ffff,891e03713b7ffff,0.506,383.42,pedestrian
891e0379dbbffff,891e0361883ffff,22.424,17326.619,pedestrian
891e03714b3ffff,891e037a1b7ffff,6.676,5122.803,pedestrian
891e03713afffff,891e037aac3ffff,7.999,6192.857,pedestrian
891e03634d3ffff,891e037a837ffff,3.523,2765.793,pedestrian
891e037114fffff,891e037114bffff,0.389,287.679,pedestrian
891e036ad87ffff,891e03788b7ffff,11.376,8707.504,pedestrian
891e037abdbffff,891e037a36fffff,6.144,5067.451,pedestrian
891e0371a97ffff,891e037ae63ffff,8.859,6903.478,pedestrian
891e037a9d7ffff,891e0371313ffff,5.588,4327.973,pedestrian
891e0371247ffff,891e03785b3ffff,5.278,4211.429,pedestrian
891e037ad43ffff,891e0378e97ffff,8.425,6519.274,pedestrian
891e0345947ffff,891e034594bffff,1.136,1024.799,pedestrian
891e036148fffff,891e037aa7bffff,8.745,6822.703,pedestrian
891e03780b7ffff,891e03712a3ffff,9.552,7570.91,pedestrian
891e037a063ffff,891e037aa0fffff,7.555,6046.319,pedestrian
891e0378213ffff,891e0378cd7ffff,7.464,5798.893,pedestrian
891e037a9d3ffff,891e037a96bffff,2.762,2056.673,pedestrian
891e037b5d3ffff,891e03786a3ffff,7.868,7316.687,pedestrian
891e037a3d3ffff,891e0378503ffff,4.451,3515.447,pedestrian
891e037166bffff,891e037125bffff,1.751,1349.831,pedestrian
891e036368fffff,891e037ae5bffff,9.035,7085.897,pedestrian
891e036a00fffff,891e036311bffff,15.505,11795.753,pedestrian
891e0378613ffff,891e0378603ffff,0.544,503.537,pedestrian
891e036a087ffff,891e037ae6fffff,12.311,9479.28,pedestrian
891e0345d2fffff,891e037b1a3ffff,9.484,8571.642,pedestrian
891e0378897ffff,891e0378c27ffff,0.922,723.597,pedestrian
891e037a4c3ffff,891e0378533ffff,9.637,7843.691,pedestrian
891e037a85bffff,891e037a807ffff,1.824,1432.293,pedestrian
891e037a9afffff,891e0371187ffff,8.916,6788.681,pedestrian
891e036a50fffff,891e036a547ffff,0.725,517.686,pedestrian
891e03783afffff,891e0378ddbffff,6.258,4844.322,pedestrian
891e0371e63ffff,891e0378cbbffff,9.429,7297.369,pedestrian
891e037893bffff,891e0361e33ffff,10.048,7424.483,pedestrian
891e0363463ffff,891e0371017ffff,11.533,8820.383,pedestrian
891e037aa1bffff,891e0378193ffff,2.402,2061.537,pedestrian
891e0371ec3ffff,891e037a9c7ffff,5.353,4098.177,pedestrian
891e0378827ffff,891e0378953ffff,0.598,465.096,pedestrian
891e0360193ffff,891e0360187ffff,1.04,786.401,pedestrian
891e0378d5bffff,891e036154bffff,7.472,5759.154,pedestrian
891e0379c07ffff,891e037aa4fffff,7.623,6045.519,pedestrian
891e0378c87ffff,891e037ae5bffff,5.885,4710.865,pedestrian
891e036020bffff,891e0361883ffff,9.798,7329.778,pedestrian
891e037aba3ffff,891e0378177ffff,6.655,5207.51,pedestrian
891e036346bffff,891e037ab6fffff,5.41,4120.586,pedestrian
891e0363277ffff,891e0363203ffff,0.831,646.711,pedestrian
891e037ad4bffff,891e037aa3bffff,4.932,3804.37,pedestrian
891e0361543ffff,891e0378583ffff,14.983,11705.273,pedestrian
891e036100fffff,891e0378c67ffff,8.758,6687.959,pedestrian
891e0371c83ffff,891e037a827ffff,8.963,6775.578,pedestrian
891e0361157ffff,891e03630c3ffff,10.193,7779.692,pedestrian
891e0378143ffff,891e037334bffff,15.676,12267.832,pedestrian
891e0371e93ffff,891e037a96fffff,8.22,6270.208,pedestrian
891e0361283ffff,891e037883bffff,5.788,4344.487,pedestrian
891e036035bffff,891e037ab2fffff,12.809,9655.786,pedestrian
891e0379d73ffff,891e0379d83ffff,2.547,1924.078,pedestrian
891e037a1afffff,891e037aadbffff,4.914,3808.379,pedestrian
891e0344a4fffff,891e037812bffff,13.964,11240.569,pedestrian
891e03614dbffff,891e0371b37ffff,11.245,8573.47,pedestrian
891e037a357ffff,891e037a30bffff,0.52,458.748,pedestrian
891e036a6a3ffff,891e03783a7ffff,10.329,7975.229,pedestrian
891e037a863ffff,891e037ae57ffff,4.195,3377.731,pedestrian
891e037aa93ffff,891e037813bffff,4.542,3694.108,pedestrian
891e0363447ffff,891e03783bbffff,11.421,8983.357,pedestrian
891e036110fffff,891e037ae6bffff,15.704,12150.675,pedestrian
891e037aad3ffff,891e03785abffff,2.004,1808.21,pedestrian
891e0378c93ffff,891e037128bffff,9.532,7579.104,pedestrian
891e036a007ffff,891e0378c0bffff,9.18,6866.201,pedestrian
891e0371e87ffff,891e037ac1bffff,6.669,5085.756,pedestrian
891e0379897ffff,891e0378e97ffff,6.52,5008.564,pedestrian
891e0379e67ffff,891e0379a8bffff,0.886,687.407,pedestrian
891e0363447ffff,891e0371313ffff,7.978,6101.48,pedestrian
891e03714cbffff,891e0371453ffff,0.436,366.9,pedestrian
891e03622b3ffff,891e03783d7ffff,19.068,14742.272,pedestrian
891e0371e1bffff,891e0371ad7ffff,1.981,1530.435,pedestrian
891e0362673ffff,891e037a1b7ffff,14.694,11119.348,pedestrian
891e0361643ffff,891e037aa7bffff,8.778,6784.128,pedestrian
891e036acabffff,891e0361073ffff,4.149,3230.356,pedestrian
891e036ad47ffff,891e0361003ffff,6.117,4686.745,pedestrian
891e0371c5bffff,891e037ac3bffff,6.212,4776.215,pedestrian
891e037834bffff,891e037a857ffff,9.866,7738.836,pedestrian
891e036350fffff,891e03781cfffff,13.65,10531.023,pedestrian
891e036a50bffff,891e0378bdbffff,4.132,3143.047,pedestrian
891e03608dbffff,891e0378177ffff,22.372,17033.072,pedestrian
891e0361217ffff,891e0361213ffff,0.425,337.936,pedestrian
891e037a933ffff,891e0378553ffff,9.98,8009.592,pedestrian
891e037a233ffff,891e0378593ffff,2.999,2434.028,pedestrian
891e03610dbffff,891e03715d3ffff,21.825,16625.39,pedestrian
891e0378317ffff,891e037ac6fffff,9.263,7370.35,pedestrian
891e037ae07ffff,891e037aa6fffff,4.448,3434.729,pedestrian
891e0378ccfffff,891e0378b47ffff,5.908,4475.994,pedestrian
891e037aca7ffff,891e0378ccfffff,8.014,6290.969,pedestrian
891e0371173ffff,891e037aa67ffff,10.489,8074.474,pedestrian
891e037aa07ffff,891e037aabbffff,0.741,596.355,pedestrian
891e036a4dbffff,891e036a00fffff,6.052,5006.883,pedestrian
891e0379abbffff,891e0378543ffff,11.352,9039.385,pedestrian
891e0378037ffff,891e0378533ffff,2.826,2520.487,pedestrian
891e037aa3bffff,891e0378c9bffff,1.03,823.342,pedestrian
891e037aa87ffff,891e0360657ffff,12.62,9683.834,pedestrian
891e0360e2bffff,891e0361697ffff,15.624,11680.111,pedestrian
891e0378a4fffff,891e0379997ffff,0.849,677.699,pedestrian
891e037ad8bffff,891e0379d97ffff,12.617,9684.485,pedestrian
891e0361577ffff,891e03632d7ffff,6.651,5076.187,pedestrian
891e0378c73ffff,891e0378ec7ffff,3.621,2841.229,pedestrian
891e037168bffff,891e037a13bffff,5.944,4654.996,pedestrian
891e037aeabffff,891e037811bffff,6.215,4952.895,pedestrian
891e037336bffff,891e0371e1bffff,7.887,6089.7,pedestrian
891e0360073ffff,891e036004bffff,1.358,1011.902,pedestrian
891e0378187ffff,891e037a12bffff,5.463,4427.476,pedestrian
891e0378e8bffff,891e0378dafffff,6.847,5309.869,pedestrian
891e0371c73ffff,891e037aeb7ffff,8.928,6912.459,pedestrian
891e036a00bffff,891e0361657ffff,7.099,5348.434,pedestrian
891e0360397ffff,891e0360023ffff,1.11,840.451,pedestrian
891e036050fffff,891e036366fffff,10.896,8228.913,pedestrian
891e037119bffff,891e037aa9bffff,9.205,7246.613,pedestrian
891e03631bbffff,891e037aacfffff,12.139,9521.717,pedestrian
891e03783bbffff,891e037ae33ffff,7.324,5812.771,pedestrian
891e0378d87ffff,891e037aac3ffff,5.941,4817.488,pedestrian
891e0379e6fffff,891e1cb6dafffff,1.367,1072.144,pedestrian
891e0378c47ffff,891e0361233ffff,10.584,8094.485,pedestrian
891e037a913ffff,891e0378507ffff,7.68,6120.966,pedestrian
891e037aa03ffff,891e037aa43ffff,1.222,1033.821,pedestrian
891e036a48fffff,891e037884fffff,3.135,2414.186,pedestrian
891e036320bffff,891e036067bffff,7.081,5511.979,pedestrian
891e0379d7bffff,891e03788b7ffff,9.515,7326.2,pedestrian
891e0371ab7ffff,891e03623dbffff,8.498,6497.81,pedestrian
891e036144fffff,891e036a1a7ffff,6.139,4746.941,pedestrian
891e0378cd7ffff,891e03784abffff,7.523,6731.473,pedestrian
891e0363683ffff,891e037a4c3ffff,16.268,13605.572,pedestrian
891e036a4cbffff,891e037ac07ffff,14.611,11267.375,pedestrian
891e0378cc7ffff,891e037022fffff,14.565,11137.425,pedestrian
891e0379ba3ffff,891e036a6cbffff,1.208,911.77,pedestrian
891e0378157ffff,891e037a80bffff,6.371,5036.52,pedestrian
891e0371e17ffff,891e0363237ffff,11.224,8438.402,pedestrian
891e03798cfffff,891e0379d9bffff,4.915,3818.106,pedestrian
891e037ada7ffff,891e037a8d3ffff,5.276,3947.832,pedestrian
891e037a3c3ffff,891e0378c8bffff,7.928,6290.06,pedestrian
891e037810fffff,891e037a243ffff,9.212,8216.347,pedestrian
891e03798b7ffff,891e0378207ffff,5.778,4563.192,pedestrian
891e037ad9bffff,891e037acb7ffff,1.431,1107.682,pedestrian
891e037abdbffff,891e0378d6bffff,4.901,3813.142,pedestrian
891e03799abffff,891e037a837ffff,11.645,9052.27,pedestrian
