source,target,length,time,costing
891e0378b67ffff,891e0379943ffff,9.767,927.456,auto
891e036ac63ffff,891e0378a07ffff,14.269,1051.511,auto
891e036a4cfffff,891e0378c47ffff,6.952,585.319,auto
891e037114fffff,891e037117bffff,0.388,48.922,auto
891e0361673ffff,891e0379ea3ffff,18.302,1152.003,auto
891e037aa03ffff,891e0360ec7ffff,20.26,1565.477,auto
891e036262bffff,891e036318bffff,5.219,507.546,auto
891e036a88fffff,891e0378ab7ffff,12.615,901.155,auto
891e0379dd7ffff,891e0378ab7ffff,9.308,603.114,auto
891e036a62fffff,891e0378c2fffff,12.71,980.078,auto
891e0360007ffff,891e0378c2bffff,14.269,1095.691,auto
891e037ae43ffff,891e0345937ffff,8.888,723.757,auto
891e037a89bffff,891e0378503ffff,6.702,558.252,auto
891e0379963ffff,891e0378843ffff,8.161,834.414,auto
891e037a86fffff,891e037aca3ffff,5.514,385.353,auto
891e037124fffff,891e037aa57ffff,7.717,626.699,auto
891e037a903ffff,891e037a943ffff,1.629,215.727,auto
891e036a687ffff,891e036a287ffff,2.552,274.479,auto
891e0378ca7ffff,891e037aac7ffff,5.47,541.074,auto
891e0378dd3ffff,891e03781cbffff,6.83,528.463,auto
891e0378b8fffff,891e0378c47ffff,5.978,441.03,auto
891e036a57bffff,891e037aa83ffff,15.475,1089.131,auto
891e0371e9bffff,891e036364fffff,11.792,710.216,auto
891e0378e5bffff,891e03785a3ffff,7.798,608.48,auto
891e036a53bffff,891e03616a3ffff,6.743,574.286,auto
891e0378163ffff,891e036348bffff,12.135,863.3,auto
891e0371ea3ffff,891e037063bffff,14.114,736.429,auto
891e037a9c7ffff,891e037ae2bffff,6.981,509.412,auto
891e0362667ffff,891e037813bffff,18.896,1343.314,auto
891e037838fffff,891e03632a7ffff,13.534,945.808,auto
891e037a987ffff,891e036338bffff,8.122,653.828,auto
891e037a133ffff,891e0378543ffff,6.151,505.083,auto
891e036ad57ffff,891e037abdbffff,18.062,1303.827,auto
891e0378957ffff,891e0378c1bffff,7.703,564.383,auto
891e0378423ffff,891e037aa57ffff,5.228,472.458,auto
891e036a6bbffff,891e036a607ffff,0.875,91.284,auto
891e036a2afffff,891e03785abffff,17.745,1334.201,auto
891e0378bbbffff,891e0378c87ffff,6.576,525.075,auto
891e036347bffff,891e037aa8bffff,7.647,620.216,auto
891e0378157ffff,891e03784afffff,4.853,445.149,auto
891e036a863ffff,891e03636dbffff,22.869,1190.522,auto
891e03615cbffff,891e03616afffff,6.603,565.699,auto
891e0379857ffff,891e0379843ffff,0.463,52.989,auto
891e1cb68a7ffff,891e1cb69d3ffff,0.59,69.466,auto
891e03714cfffff,891e0371457ffff,3.278,1472.827,auto
891e037a043ffff,891e03785a3ffff,5.741,494.965,auto
891e037110bffff,891e037111bffff,0.886,142.492,auto
891e03631b3ffff,891e03614abffff,11.129,818.946,auto
891e0379813ffff,891e03798abffff,0.875,82.016,auto
891e0379857ffff,891e037ae4bffff,13.244,947.391,auto
891e0378da7ffff,891e0378913ffff,2.735,225.169,auto
891e0379907ffff,891e0378ea7ffff,5.433,346.024,auto
891e03799afffff,891e037ac37ffff,15.266,1015.932,auto
891e03714b3ffff,891e037aa77ffff,15.026,1087.304,auto
891e037a1a7ffff,891e0378ed7ffff,15.709,919.694,auto
891e0371c9bffff,891e03636a3ffff,15.617,1010.539,auto
891e037818bffff,891e037ae57ffff,5.54,502.356,auto
891e03715d3ffff,891e037acd3ffff,7.7,482.372,auto
891e037a3a7ffff,891e0378503ffff,4.086,330.627,auto
891e037aea3ffff,891e0378ac7ffff,11.086,854.358,auto
891e03613d3ffff,891e03612afffff,1.115,166.05,auto
891e03782b3ffff,891e0378c97ffff,11.782,944.944,auto
891e037ac17ffff,891e037a887ffff,5.426,343.296,auto
891e0360063ffff,891e036343bffff,11.104,792.092,auto
891e037a837ffff,891e037a913ffff,2.59,217.297,auto
891e0378c83ffff,891e037a873ffff,3.71,389.739,auto
891e037830bffff,891e037830fffff,0.866,117.122,auto
891e0378c13ffff,891e0378027ffff,4.396,355.277,auto
891e0360293ffff,891e0378c17ffff,13.295,945.475,auto
891e0371ed7ffff,891e037ae0fffff,9.083,682.595,auto
891e0379cb3ffff,891e037a2b7ffff,11.104,870.26,auto
891e03783c7ffff,891e037ac6fffff,10.716,898.177,auto
891e037124fffff,891e0378ecfffff,16.39,1010.421,auto
891e0378c03ffff,891e03781bbffff,4.047,411.782,auto
891e037ae47ffff,891e037aaa3ffff,5.96,490.218,auto
891e03710dbffff,891e03781cfffff,13.162,996.974,auto
891e036a5d7ffff,891e037ae47ffff,13.546,979.083,auto
891e037ac2bffff,891e037ac0bffff,2.266,212.894,auto
891e037026bffff,891e037a373ffff,15.816,1202.193,auto
891e036add7ffff,891e0361097ffff,8.094,724.264,auto
891e037a983ffff,891e037a967ffff,2.865,261.363,auto
891e0378513ffff,891e037a113ffff,5.584,449.943,auto
891e0378cb7ffff,891e037ab83ffff,3.437,325.596,auto
891e0378c0fffff,891e03606cfffff,11.438,857.514,auto
891e0371e0fffff,891e0371e47ffff,1.051,113.169,auto
891e036a053ffff,891e0378c4fffff,10.122,800.773,auto
891e037aaabffff,891e0378107ffff,4.262,362.053,auto
891e0363293ffff,891e0345b23ffff,19.433,1738.695,auto
891e037acdbffff,891e037a13bffff,2.143,217.424,auto
891e037a9a7ffff,891e036324fffff,8.032,639.076,auto
891e036a557ffff,891e037ae0fffff,13.232,1013.543,auto
891e0361133ffff,891e037aea3ffff,20.673,1313.267,auto
891e0371e2fffff,891e0371e27ffff,0.426,58.72,auto
891e037ad6bffff,891e03785bbffff,11.396,849.812,auto
891e0378157ffff,891e037a857ffff,6.831,579.566,auto
891e036a5d7ffff,891e037aa8bffff,11.859,937.654,auto
891e036a563ffff,891e037aa17ffff,16.197,1131.265,auto
891e0378a7bffff,891e0371323ffff,17.707,1192.306,auto
891e037aab7ffff,891e037aa03ffff,2.546,256.69,auto
891e036a383ffff,891e03783dbffff,18.093,1136.945,auto
891e037118fffff,891e037854fffff,15.336,1155.81,auto
891e036308bffff,891e037811bffff,11.47,887.858,auto
891e0371aafffff,891e037a827ffff,9.313,607.657,auto
891e03785abffff,891e037aa1bffff,5.475,570.722,auto
891e0371b47ffff,891e037aa0fffff,9.437,740.869,auto
891e0378c73ffff,891e0378103ffff,4.14,432.441,auto
891e036225bffff,891e037ac6bffff,12.914,862.705,auto
891e037992bffff,891e036a617ffff,1.803,184.053,auto
891e037a8d7ffff,891e037a187ffff,4.965,422.863,auto
891e0378173ffff,891e037a85bffff,6.423,557.313,auto
891e037a99bffff,891e037a573ffff,11.958,1257.003,auto
891e03783abffff,891e0378c2fffff,7.138,514.905,auto
891e03785b3ffff,891e037a32fffff,1.338,178.647,auto
891e0378457ffff,891e037841bffff,1.498,186.472,auto
891e036108fffff,891e037aa57ffff,13.721,1075.825,auto
891e037981bffff,891e0378d97ffff,13.771,903.349,auto
891e037180bffff,891e037a123ffff,12.807,824.801,auto
891e03714cbffff,891e0378173ffff,16.405,1189.753,auto
891e037a9afffff,891e037ae77ffff,9.65,701.455,auto
891e0371323ffff,891e037a81bffff,4.941,409.489,auto
891e037166bffff,891e0378547ffff,9.28,737.508,auto
891e036addbffff,891e03610dbffff,6.402,556.876,auto
891e03612b3ffff,891e037a8d3ffff,17.787,1137.494,auto
891e037aeabffff,891e03781afffff,6.141,534.511,auto
891e0363203ffff,891e037a967ffff,5.133,393.125,auto
891e037a953ffff,891e0378a4bffff,11.773,797.864,auto
891e037130fffff,891e037aa0fffff,10.968,742.528,auto
891e036ad13ffff,891e0361433ffff,9.153,745.731,auto
891e0361043ffff,891e0378c37ffff,10.757,739.713,auto
891e036ad93ffff,891e0378dcfffff,13.553,915.197,auto
891e037a8dbffff,891e0363097ffff,11.006,860.589,auto
891e0371e93ffff,891e0378cc3ffff,13.5,1038.56,auto
891e03710c7ffff,891e037854fffff,12.79,906.364,auto
891e03784b7ffff,891e037a873ffff,9.727,836.282,auto
891e03612abffff,891e037ac13ffff,17.648,1075.865,auto
891e03714b3ffff,891e037337bffff,1.901,185.531,auto
891e0378a4bffff,891e0378ccfffff,5.818,433.114,auto
891e0363467ffff,891e0371cbbffff,14.671,912.269,auto
891e0378d67ffff,891e0360073ffff,11.995,941.983,auto
891e0360603ffff,891e036061bffff,0.465,34.937,auto
891e037a81bffff,891e037a817ffff,2.287,213.144,auto
891e037851bffff,891e03780bbffff,2.786,249.755,auto
891e0362217ffff,891e0362667ffff,1.755,166.975,auto
891e037abd7ffff,891e037a903ffff,2.95,261.292,auto
891e037813bffff,891e0379d93ffff,4.105,338.781,auto
891e036104fffff,891e0378173ffff,14.933,999.666,auto
891e036366bffff,891e037810fffff,8.751,614.738,auto
891e03713a7ffff,891e037ac1bffff,5.148,374.487,auto
891e037810fffff,891e037a023ffff,9.64,767.545,auto
891e037ae3bffff,891e037aa7bffff,3.423,309.074,auto
891e036156bffff,891e036016bffff,10.115,723.137,auto
891e03713a7ffff,891e037ae07ffff,7.581,566.733,auto
891e0378b0bffff,891e0378963ffff,3.124,311.405,auto
891e037a4d7ffff,891e037858bffff,8.894,704.77,auto
891e0371157ffff,891e037810bffff,13.671,1019.511,auto
891e037a97bffff,891e037a957ffff,1.234,203.58,auto
891e0361497ffff,891e0378cd3ffff,10.924,831.804,auto
891e0371b23ffff,891e036318fffff,5.402,449.396,auto
891e037813bffff,891e037aa73ffff,2.497,203.676,auto
891e0360053ffff,891e037a2bbffff,22.589,1746.833,auto
891e037a333ffff,891e037ae33ffff,3.69,346.606,auto
891e037a923ffff,891e037ae23ffff,8.382,620.77,auto
891e0363193ffff,891e03631bbffff,1.508,170.128,auto
891e037aa67ffff,891e0378cc3ffff,1.373,123.478,auto
891e037116bffff,891e0360477ffff,21.684,1084.68,auto
891e0378313ffff,891e037ab9bffff,12.808,960.651,auto
891e037a01bffff,891e037a813ffff,10.075,777.048,auto
891e0360e1bffff,891e03789d7ffff,28.753,1680.454,auto
891e037026bffff,891e037aa13ffff,13.426,1038.312,auto
891e037ae2bffff,891e03785a7ffff,3.096,254.403,auto
891e037ab4fffff,891e03702d7ffff,17.936,1280.666,auto
891e0371243ffff,891e036061bffff,18.284,1210.607,auto
891e0378b57ffff,891e037ab6fffff,8.506,628.878,auto
891e0345907ffff,891e0378e87ffff,15.385,1203.74,auto
891e0378067ffff,891e0378c37ffff,9.922,775.016,auto
891e037a9d3ffff,891e037852fffff,6.759,581.817,auto
891e037a34fffff,891e0361887ffff,26.242,1797.067,auto
891e0378b43ffff,891e037ab33ffff,9.621,693.54,auto
891e036a45bffff,891e037aa83ffff,12.695,957.752,auto
891e037ac3bffff,891e037aa1bffff,5.015,483.345,auto
891e037992bffff,891e0379bb7ffff,1.67,171.616,auto
891e036a567ffff,891e0378b67ffff,2.939,271.68,auto
891e036ac0bffff,891e037ab4bffff,14.313,1005.036,auto
891e037aed7ffff,891e0371497ffff,10.806,795.97,auto
891e036205bffff,891e0362627ffff,0.791,147.79,auto
891e036224bffff,891e0378107ffff,14.128,1083.049,auto
891e0371227ffff,891e0371263ffff,2.552,276.26,auto
891e0371147ffff,891e037ac63ffff,5.646,419.727,auto
891e037a2b7ffff,891e0361613ffff,19.01,1449.518,auto
891e037a993ffff,891e037a857ffff,4.455,364.815,auto
891e03632c3ffff,891e0378e8bffff,8.39,623.149,auto
891e0361483ffff,891e0378513ffff,15.642,1177.332,auto
891e036a5a3ffff,891e0378927ffff,5.43,521.14,auto
891e0361453ffff,891e0361483ffff,2.046,196.826,auto
891e037838bffff,891e0378c43ffff,6.434,457.269,auto
891e037a8c3ffff,891e0378cb3ffff,8.255,541.436,auto
891e036a45bffff,891e037a117ffff,19.956,1337.27,auto
891e037aa2fffff,891e0378c6fffff,4.857,432.638,auto
891e0371ccfffff,891e03711cfffff,4.357,407.28,auto
891e1cb6dafffff,891e0378877ffff,17.652,1237.315,auto
891e03789dbffff,891e0378dcbffff,3.627,323.883,auto
891e037893bffff,891e03789abffff,0.85,118.46,auto
891e036145bffff,891e0361423ffff,3.5,267.773,auto
891e1cb6993ffff,891e0379a43ffff,1.311,100.521,auto
891e037ab8bffff,891e0378133ffff,6.294,568.184,auto
891e037aa13ffff,891e037aa07ffff,1.274,177.467,auto
891e0371a0fffff,891e0371ab7ffff,2.287,257.172,auto
891e0361093ffff,891e0363263ffff,3.987,411.933,auto
891e036319bffff,891e037ab6bffff,8.955,665.217,auto
891e036a48fffff,891e037a8d3ffff,16.932,1129.658,auto
891e0378a27ffff,891e0378e57ffff,8.565,607.778,auto
891e0378c6bffff,891e037aac3ffff,7.435,558.948,auto
891e0344a1bffff,891e0344acfffff,0.519,249.334,auto
891e03784cfffff,891e037aa73ffff,8.187,692.886,auto
891e037987bffff,891e037986fffff,0.86,107.244,auto
891e037ad3bffff,891e037884fffff,12.844,788.996,auto
891e03783c3ffff,891e0361483ffff,15.545,1079.803,auto
891e0371e93ffff,891e037a8d7ffff,7.595,583.051,auto
891e0378513ffff,891e03781cbffff,3.463,312.61,auto
891e037108fffff,891e0371347ffff,9.653,639.374,auto
891e0363697ffff,891e037a167ffff,10.987,719.471,auto
891e037a367ffff,891e036040fffff,18.637,1369.4,auto
891e037abd3ffff,891e037aa83ffff,2.526,241.675,auto
891e0378c13ffff,891e037aa77ffff,2.096,231.213,auto
891e0379a9bffff,891e03798a3ffff,5.356,427.019,auto
891e03613a7ffff,891e0361623ffff,5.511,516.375,auto
891e036a077ffff,891e037ab8bffff,14.851,955.962,auto
891e036102fffff,891e036a22bffff,11.966,871.747,auto
891e037ab33ffff,891e0371203ffff,9.07,592.529,auto
891e0378173ffff,891e0362217ffff,17.623,1236.268,auto
891e037892bffff,891e037aab7ffff,9.605,753.997,auto
891e0361283ffff,891e0378937ffff,4.916,469.765,auto
891e0371257ffff,891e037859bffff,6.396,510.935,auto
891e03632abffff,891e03632c7ffff,1.544,178.461,auto
891e037acafffff,891e037aa07ffff,9.596,658.065,auto
891e037abdbffff,891e037aa9bffff,3.135,258.701,auto
891e0371103ffff,891e0378503ffff,13.419,1013.031,auto
891e0379c37ffff,891e0379c07ffff,1.103,164.228,auto
891e037ab9bffff,891e037a28bffff,10.762,901.049,auto
891e037aa27ffff,891e037a9dbffff,5.582,424.426,auto
891e036146fffff,891e0378533ffff,13.517,1138.389,auto
891e03632cbffff,891e037aa8bffff,7.301,638.605,auto
891e03789d7ffff,891e037833bffff,8.517,584.33,auto
891e03613bbffff,891e036366fffff,12.279,972.95,auto
891e0363207ffff,891e037abcfffff,7.49,525.443,auto
891e037aeafffff,891e037aa03ffff,3.817,369.116,auto
891e037ae3bffff,891e0378983ffff,11.204,843.237,auto
891e036366fffff,891e037a123ffff,12.533,849.548,auto
891e037814fffff,891e037aa0bffff,4.977,424.275,auto
891e0371367ffff,891e0345957ffff,17.344,1355.78,auto
891e0378b07ffff,891e037aa2fffff,8.937,684.477,auto
891e0371153ffff,891e037ad97ffff,3.795,324.606,auto
891e037130bffff,891e0378d2bffff,11.856,793.55,auto
891e037ae43ffff,891e037aa67ffff,5.334,494.682,auto
891e0362663ffff,891e037a827ffff,13.343,804.812,auto
891e037a86bffff,891e037887bffff,9.648,686.072,auto
891e0371053ffff,891e037ae57ffff,10.036,691.184,auto
891e0378b6fffff,891e036149bffff,6.195,586.08,auto
891e03715dbffff,891e0371163ffff,12.738,846.088,auto
891e0378b13ffff,891e036a5dbffff,4.344,350.208,auto
891e0378913ffff,891e037ae77ffff,10.202,813.806,auto
891e037a15bffff,891e03636c7ffff,12.389,847.314,auto
891e037897bffff,891e0378ba3ffff,1.78,195.281,auto
891e037ab43ffff,891e037a873ffff,2.879,278.955,auto
891e037ac7bffff,891e037ac37ffff,2.21,223.23,auto
891e0360c5bffff,891e03633a7ffff,9.342,742.261,auto
891e037134bffff,891e0371057ffff,7.761,577.844,auto
891e037ab2fffff,891e037124fffff,8.499,517.574,auto
891e037a887ffff,891e037acabffff,1.951,114.624,auto
891e03630d3ffff,891e03603d7ffff,9.903,706.286,auto
891e0360103ffff,891e0360117ffff,0.578,73.551,auto
891e03784afffff,891e037ac77ffff,7.859,651.176,auto
891e036a54bffff,891e036a0b3ffff,0.355,26.873,auto
891e0371c63ffff,891e0371acfffff,5.452,527.584,auto
891e0371b2bffff,891e037a237ffff,20.663,1396.636,auto
891e0378c9bffff,891e037a847ffff,3.991,394.834,auto
891e03783b3ffff,891e037a057ffff,9.655,811.209,auto
891e0361883ffff,891e0378c73ffff,19.432,1284.046,auto
891e037818fffff,891e037aadbffff,3.716,323.618,auto
891e037ae07ffff,891e037ae77ffff,0.919,108.846,auto
891e0362077ffff,891e03636d7ffff,10.41,783.969,auto
891e037aa43ffff,891e0371cb3ffff,16.643,983.622,auto
891e037a89bffff,891e037aa7bffff,5.133,458.093,auto
891e0378c63ffff,891e0378e83ffff,2.752,202.149,auto
891e037ab4bffff,891e036366bffff,4.621,386.716,auto
891e0363423ffff,891e037811bffff,12.053,928.571,auto
891e037aca3ffff,891e037ae33ffff,3.556,290.673,auto
891e036053bffff,891e0363617ffff,12.572,1013.643,auto
891e037aa8bffff,891e037aabbffff,1.732,180.426,auto
891e0378313ffff,891e03613d3ffff,17.867,1157.157,auto
891e03614cbffff,891e0371677ffff,18.628,1273.022,auto
891e0360e83ffff,891e0378cb7ffff,17.025,1310.183,auto
891e0363483ffff,891e0378d5bffff,7.944,580.349,auto
891e037853bffff,891e037ae9bffff,4.018,327.363,auto
891e0361053ffff,891e03610c3ffff,1.278,140.171,auto
891e037ad43ffff,891e037888fffff,10.849,740.865,auto
891e0371e77ffff,891e037adcbffff,7.145,450.486,auto
891e0379d9bffff,891e037ac63ffff,15.308,929.757,auto
891e03622bbffff,891e037aa43ffff,14.421,1109.166,auto
891e036a5d3ffff,891e036a5c3ffff,0.484,70.207,auto
891e036322bffff,891e037ab6fffff,6.346,666.401,auto
891e036a51bffff,891e03616cbffff,2.928,329.83,auto
891e036321bffff,891e0361097ffff,6.001,600.904,auto
891e0360197ffff,891e0361233ffff,14.404,1119.656,auto
891e0360e9bffff,891e03785b7ffff,23.927,1723.758,auto
891e036adb3ffff,891e0378c37ffff,15.309,1374.955,auto
891e037a117ffff,891e037832fffff,11.873,922.053,auto
891e0379cd3ffff,891e0379aa3ffff,7.448,569.519,auto
891e0361ecfffff,891e036125bffff,6.964,552.29,auto
891e0361e37ffff,891e0361887ffff,3.618,548.527,auto
891e0363253ffff,891e0378d23ffff,1.679,147.781,auto
891e03632d3ffff,891e03603cbffff,11.303,829.994,auto
891e0378ba3ffff,891e0378177ffff,9.691,714.143,auto
891e037aa67ffff,891e0378177ffff,2.733,211.508,auto
891e037a907ffff,891e03634d3ffff,2.438,210.959,auto
891e0371b23ffff,891e037aac7ffff,14.211,952.811,auto
891e036161bffff,891e037aa8bffff,11.262,845.157,auto
891e0371cc7ffff,891e037a52fffff,16.964,1001.792,auto
891e036ad77ffff,891e03634afffff,39.294,1561.746,auto
891e03615dbffff,891e036347bffff,8.13,622.235,auto
891e036a513ffff,891e0378163ffff,10.541,788.615,auto
891e036104bffff,891e037aacbffff,14.756,994.81,auto
891e037866fffff,891e037ae67ffff,11.272,869.679,auto
891e036000bffff,891e037aadbffff,18.049,1301.745,auto
891e03613a7ffff,891e0361153ffff,1.808,183.371,auto
891e036366fffff,891e037ad4bffff,8.632,560.723,auto
891e037165bffff,891e037a9c7ffff,10.034,728.351,auto
891e0360127ffff,891e036a42fffff,33.525,1463.493,auto
891e036005bffff,891e03633d3ffff,6.995,636.367,auto
891e037ac07ffff,891e03711cbffff,4.779,322.098,auto
891e037184fffff,891e0378cabffff,14.527,920.524,auto
891e0361483ffff,891e03788afffff,6.429,534.803,auto
891e037a98fffff,891e0378c8bffff,9.062,625.583,auto
891e03711d7ffff,891e037114fffff,2.442,216.896,auto
891e0371ecbffff,891e037ae67ffff,7.271,581.803,auto
891e0379c17ffff,891e0378dcfffff,9.729,619.528,auto
891e0371247ffff,891e0378cabffff,12.539,847.375,auto
891e0360c5bffff,891e036012fffff,0.452,54.707,auto
891e036103bffff,891e0378927ffff,4.347,388.147,auto
891e0378397ffff,891e037a843ffff,6.944,616.37,auto
891e03799bbffff,891e037aacfffff,10.057,717.058,auto
891e0378d7bffff,891e037aa0fffff,4.935,389.054,auto
891e037124bffff,891e0378ccfffff,14.153,875.552,auto
891e037a99bffff,891e037858bffff,13.133,943.474,auto
891e0362637ffff,891e037a85bffff,16.052,1274.207,auto
891e0371b4fffff,891e0363487ffff,1.112,106.747,auto
891e037a10fffff,891e037ae5bffff,2.98,255.733,auto
891e0378da3ffff,891e0363227ffff,4.865,403.572,auto
891e037aea3ffff,891e037147bffff,10.034,709.433,auto
891e037ac03ffff,891e0378e83ffff,13.012,821.785,auto
891e0378c9bffff,891e0378527ffff,4.731,397.794,auto
891e0345d2bffff,891e03783d7ffff,15.865,1276.918,auto
891e037a84bffff,891e037126fffff,6.044,503.519,auto
891e037ae93ffff,891e037aa33ffff,7.499,624.466,auto
891e0379d1bffff,891e037810bffff,5.677,440.48,auto
891e037a8c3ffff,891e037ae27ffff,1.1,113.282,auto
891e03614cbffff,891e0361247ffff,8.255,654.302,auto
891e037028fffff,891e0371397ffff,4.782,359.752,auto
891e036ac73ffff,891e036102bffff,6.302,531.018,auto
891e0378373ffff,891e037a87bffff,13.325,1021.933,auto
891e0361497ffff,891e037a137ffff,14.663,980.333,auto
891e036a6dbffff,891e0379963ffff,1.019,155.197,auto
891e037893bffff,891e037ad5bffff,10.78,730.412,auto
891e03713a7ffff,891e03788d3ffff,14.957,947.513,auto
891e036358bffff,891e037ac6fffff,11.925,831.081,auto
891e0378603ffff,891e03786abffff,1.112,149.066,auto
891e0371857ffff,891e0378c17ffff,14.037,858.241,auto
891e037a163ffff,891e0344a63ffff,9.481,726.326,auto
891e0379a93ffff,891e037ac3bffff,22.094,1313.377,auto
891e0362a7bffff,891e03601b7ffff,0.861,86.254,auto
891e036a4b3ffff,891e0379913ffff,5.593,457.33,auto
891e037850bffff,891e03785b3ffff,2.504,212.868,auto
891e037a8c3ffff,891e037aeb7ffff,1.05,130.076,auto
891e0371c73ffff,891e037ae57ffff,17.507,1059.055,auto
891e037127bffff,891e037a687ffff,9.904,790.056,auto
891e037aea3ffff,891e0371e53ffff,8.173,677.213,auto
891e037130fffff,891e0371177ffff,3.905,384.012,auto
891e037a337ffff,891e037a02bffff,2.503,189.652,auto
891e036a687ffff,891e037aacfffff,12.875,968.535,auto
891e037a947ffff,891e037a2a7ffff,13.052,926.926,auto
891e037a3a7ffff,891e037137bffff,7.422,583.582,auto
891e037a853ffff,891e037ae6fffff,1.64,129.886,auto
891e037a387ffff,891e03785bbffff,4.81,428.06,auto
891e036028fffff,891e0378c47ffff,15.284,1082.358,auto
891e036338bffff,891e0363313ffff,2.903,446.286,auto
891e036334bffff,891e037aa63ffff,11.188,862.312,auto
891e037ae43ffff,891e037aa93ffff,2.634,245.73,auto
891e036365bffff,891e037a65bffff,15.843,1356.055,auto
891e03612a7ffff,891e0378c1bffff,11.686,814.606,auto
891e0362243ffff,891e03636a3ffff,6.006,509.503,auto
891e0370267ffff,891e0361483ffff,20.425,1251.08,auto
891e037a1abffff,891e0371347ffff,4.74,328.495,auto
891e0371367ffff,891e037ad93ffff,0.463,60.953,auto
891e0371323ffff,891e03713abffff,0.778,103.898,auto
891e037a133ffff,891e037a10fffff,2.255,239.802,auto
891e036109bffff,891e0362207ffff,14.751,1150.827,auto
891e036a5bbffff,891e0378c03ffff,10.417,775.65,auto
891e036160bffff,891e037897bffff,2.748,244.676,auto
891e0361883ffff,891e037adcfffff,25.488,1642.235,auto
891e0378ccfffff,891e037ad37ffff,10.38,731.597,auto
891e037a00bffff,891e037a13bffff,4.604,413.656,auto
891e037ad33ffff,891e037a81bffff,5.362,406.939,auto
891e037a22bffff,891e037ac63ffff,9.149,768.325,auto
891e03634cbffff,891e037a827ffff,5.526,411.778,auto
891e0361887ffff,891e037ac87ffff,26.967,1680.698,auto
891e0378c27ffff,891e0378c17ffff,1.227,90.732,auto
891e0378c8fffff,891e037a197ffff,13.788,877.098,auto
891e0378463ffff,891e037aa0bffff,7.64,702.333,auto
891e03610b3ffff,891e0361087ffff,0.766,88.592,auto
891e037aca7ffff,891e0360ccbffff,30.077,1358.675,auto
